GeneSymbol	ROSMAP_PFC_FPKM_CpDxLow_AD_NCI_ProbeID	ROSMAP_PFC_FPKM_CpDxLow_AD_NCI_logFC	ROSMAP_PFC_FPKM_CpDxLow_AD_NCI_adj.P.Val	MayoEGWAS_eQTL_TCX_AD_SNP	MayoEGWAS_eQTL_TCX_AD_Probe	MayoEGWAS_eQTL_TCX_AD_Beta	MayoEGWAS_eQTL_TCX_AD_Pvalue	IGAP_1_SNP	IGAP_1_Beta	IGAP_1_Pvalue
NME2	ENSG00000243678	-0.314764314706434	0.00399677119455693	rs2318785	ILMN_2414007	-0.3056	7.649e-08	rs141073699	0.2027	0.001461
NMNAT2	ENSG00000157064	-0.561009685785975	0.000515966697959322	rs2276879	ILMN_1803818	0.1171	0.0141	rs1144566	0.1788	0.0004973
NMRAL1	ENSG00000153406	-0.232543033023165	0.00291470514182738	rs4786490	ILMN_1709814	0.09423	0.0001211	rs17633346	-0.0999	0.001059
NMU	ENSG00000109255	-0.81102042662047	0.000188938700450098	NA	NA	NA	NA	rs75016210	0.0928	0.007042
NOC2L	ENSG00000188976	-0.207740520067486	0.00133309977925546	NA	NA	NA	NA	rs74048017	-0.0874	0.001626
NOCT	ENSG00000151014	-0.532792572814379	0.000420880824654487	NA	NA	NA	NA	rs147212363	0.1563	0.001211
NOL4	ENSG00000101746	-0.211888377906689	0.00538524149409476	rs10502621	ILMN_2087629	0.09216	0.1173	rs140276481	0.4215	0.001451
NOL9	ENSG00000162408	-0.243149781743293	0.0018503099651469	rs4908891	ILMN_1761181	0.07288	0.09693	rs2649079	-0.0566	0.00172
NOMO1	ENSG00000103512	-0.271639475177978	0.00323873513420544	NA	NA	NA	NA	rs173474	-0.0659	0.0006676
NOP14-AS1	ENSG00000249673	-0.344186373591797	5.16960569460063e-05	NA	NA	NA	NA	rs1406674	0.0513	0.001242
NOP16	ENSG00000048162	-0.240019480502101	0.00191742423133223	NA	NA	NA	NA	rs335472	0.1523	2.815e-05
NORAD	ENSG00000260032	-0.226250792822894	0.000736318228641946	NA	NA	NA	NA	rs6097106	0.1082	0.0006532
NOS1	ENSG00000089250	-0.203548682765525	0.00895209828862149	rs10774926	ILMN_1803030	-0.1899	8.894e-05	rs2249838	0.108	0.0001856
NOVA2	ENSG00000104967	-0.212371298120903	0.00296294103641533	rs8110384	ILMN_1788388	-0.1162	0.003529	rs12972156	1.1399	0
NOX5	ENSG00000255346	-0.389865489261315	0.000624441654377346	NA	NA	NA	NA	rs113929974	-0.0709	0.0009772
NOXA1	ENSG00000188747	-0.499755928448864	0.000325963354382086	rs11137287	ILMN_1799589	0.06352	0.2907	rs11185676	0.0789	2.349e-05
NPAT	ENSG00000149308	-0.181499618731796	0.00755861721419802	rs228591	ILMN_2120965	-0.06842	0.02283	rs12802183	-0.074	0.0003462
NPB	ENSG00000183979	-0.609040417695765	0.0077321268466236	NA	NA	NA	NA	rs55997369	-0.2296	0.01258
NPC2	ENSG00000119655	0.215389856872839	0.00144420751192566	rs3784024	ILMN_1716678	-0.03235	0.03351	rs10143128	0.2091	1.004e-07
NPDC1	ENSG00000107281	-0.357506548342823	0.000807796049016765	rs7048567	ILMN_2199313	-0.04914	0.03238	rs11185676	0.0789	2.349e-05
NPFF	ENSG00000139574	0.403825308906325	6.96932349327652e-07	rs7958457	ILMN_1682503	-0.07968	0.1485	rs4919705	0.261	0.0001223
NPHS1	ENSG00000161270	-0.316312607498002	0.0079264121282621	NA	NA	NA	NA	rs756903	0.0838	0.003252
NPIPP1	ENSG00000188599	0.191189831436687	0.00869461967041187	NA	NA	NA	NA	rs173474	-0.0659	0.0006676
NPM1	ENSG00000181163	-0.212592042841912	0.00387290562169342	rs1044997	ILMN_2379762	0.1665	0.01735	rs138356378	0.4421	0.0003199
NPM3	ENSG00000107833	-0.285041506245469	0.00101201864920828	rs550	ILMN_2110252	0.1123	0.01915	rs139210790	0.3518	0.0004907
NPNT	ENSG00000168743	0.518752751725147	1.28323168065761e-06	NA	NA	NA	NA	rs17430167	-0.0941	0.000494
NPPA	ENSG00000175206	-0.57506200255766	7.2575062984913e-05	rs17376328	ILMN_1750386	-0.5586	9.143e-06	rs11569869	-0.3127	0.0001305
NPTN	ENSG00000156642	-0.376093164168791	0.00685162734818166	rs6495075	ILMN_1792997	0.04649	0.001484	rs4777603	0.2132	0.0006056
NPTX2	ENSG00000106236	-0.594543321842739	0.000597308817687288	rs1038585	ILMN_1685608	0.09192	0.01855	rs10228764	-0.066	0.0001527
NPTXR	ENSG00000221890	-0.422564176573275	0.000144959413610787	rs6001258	ILMN_1684143	-0.09101	0.0306	rs4821712	0.0547	0.0008104
NPW	ENSG00000183971	-0.769377108480215	3.96668061218309e-05	NA	NA	NA	NA	rs171090	-0.1511	0.001526
NPY	ENSG00000122585	-0.439836847624584	0.00435265826263328	rs10487600	ILMN_1731062	0.135	0.05118	rs117117268	0.1614	0.0002305
NPY5R	ENSG00000164129	-0.447066934939618	0.00803692596470457	NA	NA	NA	NA	rs62333243	0.2312	0.001734
NQO2	ENSG00000124588	-0.250542523437211	0.0031055187126374	NA	NA	NA	NA	rs17135328	-0.1032	0.0001615
NR1H2	ENSG00000131408	-0.170427103615135	0.00914581260018638	rs1673028	ILMN_1678032	0.05535	0.02607	rs2270939	-0.0708	0.000841
NR1I2	ENSG00000144852	-0.267520884680838	0.00581624719273185	NA	NA	NA	NA	rs71325396	-0.0877	0.001711
NR2F1-AS1	ENSG00000237187	-0.204497056804218	0.001151762813988	NA	NA	NA	NA	rs148440191	-0.4345	0.001384
NRBP2	ENSG00000185189	-0.251186274986494	0.00145893533970414	rs7822430	ILMN_1733248	0.01801	0.2291	rs117137177	0.1374	0.0001555
NREP	ENSG00000134986	-0.289423389008191	0.0046711018793435	NA	NA	NA	NA	rs138908633	-0.0807	0.003551
NRG1	ENSG00000157168	-0.525481644136983	0.000969103402926462	rs11776203	ILMN_1737252	0.102	0.06271	rs7812391	0.0831	1.08e-05
NRGN	ENSG00000154146	-0.563952958920162	8.06969384678257e-05	rs1784539	ILMN_1705686	-0.09327	0.01997	rs12222810	0.0782	0.0007912
NRIP2	ENSG00000053702	0.541362023788876	1.90102281845567e-06	rs1860434	ILMN_1664607	-0.1184	0.05264	rs11613210	0.0886	4.36e-05
NRIP3	ENSG00000175352	-0.40707069839882	0.000594031842753766	rs1960180	ILMN_1759563	-0.1219	0.001934	rs55760947	0.0854	0.0001482
NRL	ENSG00000129535	-0.291633871010797	0.00032370139157253	rs9783666	ILMN_1740383	-0.1763	0.03784	rs117677916	-0.2925	0.0009866
NRN1	ENSG00000124785	-0.53778218731293	0.000222256943741052	NA	NA	NA	NA	rs35069188	0.2003	0.0006017
NRSN1	ENSG00000152954	-0.478634278707085	0.000267043182101848	rs9467027	ILMN_1653762	0.1555	0.001223	rs73740846	0.2166	0.0004657
NRSN2	ENSG00000125841	-0.337900854585088	6.79999859983977e-05	rs3787563	ILMN_1770911	-0.05711	0.008944	rs6041586	0.0615	0.0001246
NRXN2	ENSG00000110076	-0.310571323422431	0.000633567368142744	rs10792438	ILMN_1763047	-0.1155	0.1401	rs4980503	0.06	0.0001295
NRXN3	ENSG00000021645	-0.438671398553001	6.05334383644624e-05	rs9646166	ILMN_1700657	0.1637	0.002839	rs2242629	-0.0592	0.000364
NSF	ENSG00000073969	-0.484881302763421	0.00401910563140784	rs7207916	ILMN_2251784	0.1852	1.698e-05	rs9896800	-0.078	1.919e-05
NSG1	ENSG00000168824	-0.507782649316286	0.00145607357152538	NA	NA	NA	NA	rs1838973	0.1452	0.0002492
NSMCE1	ENSG00000169189	-0.20285989075998	3.04509660829945e-05	rs8054431	ILMN_1697962	0.04566	0.03604	rs4787982	0.0876	0.0004225
NSUN5	ENSG00000130305	-0.18175839836534	0.0084453991510559	rs1178969	ILMN_2294878	-0.1346	0.0268	rs13234979	0.1495	0.001435
NT5C3B	ENSG00000141698	-0.181878456776265	0.00563406936214323	NA	NA	NA	NA	rs142138608	0.3866	0.0002226
NT5DC3	ENSG00000111696	-0.36036516539356	0.00214965495296629	rs17180749	ILMN_1756049	0.1607	0.00465	rs144589720	0.2278	8.694e-05
NTHL1	ENSG00000065057	-0.254639009960265	0.00456182966252682	rs2302178	ILMN_2227968	-0.09838	0.06305	rs171090	-0.1511	0.001526
NTM	ENSG00000182667	-0.147446029054675	0.00463756136396762	NA	NA	NA	NA	rs7940291	0.3464	0.0001304
NTMT1	ENSG00000148335	-0.240163297622137	0.00171034225191938	NA	NA	NA	NA	rs887656	0.088	0.0002034
NTNG1	ENSG00000162631	-0.425034230618582	5.15132449332177e-05	rs10494068	ILMN_2189371	0.2083	0.002022	rs78940004	-0.2643	0.0003828
NUCB1	ENSG00000104805	-0.271568523583158	6.01959346289356e-06	rs17272673	ILMN_1722634	-0.02253	0.02433	rs2547238	0.0905	7.167e-05
NUDC	ENSG00000090273	-0.182877699420431	0.00467893549518647	rs11247599	ILMN_2097546	-0.01673	0.05958	rs12410656	-0.2287	8.229e-05
NUDT14	ENSG00000183828	-0.273243623523308	0.00714644315350972	rs2072673	ILMN_1669788	-0.05825	0.0172	rs10134526	0.0859	6.469e-05
NUDT2	ENSG00000164978	-0.269085466522814	0.000173263519997012	rs10972072	ILMN_1778347	-0.1323	6.496e-08	rs6476452	0.503	0.0001098
NUMBL	ENSG00000105245	-0.401251105336172	1.75630180451961e-05	NA	NA	NA	NA	rs145815463	0.3821	0.0006807
NUP155	ENSG00000113569	-0.272777268296644	0.00166589373105254	rs4869498	ILMN_1761772	0.1152	0.08943	rs56033499	-0.2497	0.0002157
NUP210	ENSG00000132182	-0.149768061116749	0.00588242786567639	rs2597515	ILMN_1784467	0.09338	0.006048	rs56356701	0.0836	0.0007129
NUPR1	ENSG00000176046	0.531468676039298	0.000290814251817585	rs151228	ILMN_2404688	0.03225	0.2751	rs2291937	-0.161	0.0001732
NUPR2	ENSG00000185290	-0.691140116758048	8.03854029980668e-05	NA	NA	NA	NA	rs12535226	-0.0551	0.0004292
NUTF2	ENSG00000102898	-0.177929086241867	0.000368237297454136	rs8058835	ILMN_1655046	-0.06979	0.1769	rs1471142	0.0946	0.00533
NWD1	ENSG00000188039	0.481400172921598	4.91488873470424e-05	rs7247204	ILMN_1721540	0.06247	0.07164	rs111255249	0.3654	0.0005322
NWD2	ENSG00000174145	-0.402454718013731	0.00260405129126529	NA	NA	NA	NA	rs76858577	-0.232	9.801e-05
NXN	ENSG00000167693	0.248793093488068	0.00134750763176685	rs660732	ILMN_1791226	-0.08073	0.004285	rs13341542	-0.0702	0.0002756
NXPH1	ENSG00000122584	-0.386637180948089	0.00184506254402069	rs2189621	ILMN_1764271	-0.1202	0.004805	rs293188	0.1222	1.386e-05
NXPH2	ENSG00000144227	-0.832404246872113	0.000472522685188264	rs12470031	ILMN_1677624	-0.1745	0.009307	rs79472591	-0.2782	0.0001314
NYAP1	ENSG00000166924	-0.40384410227248	0.000724778414821073	NA	NA	NA	NA	rs7384878	-0.0839	2.947e-06
OACYLP	ENSG00000224367	-0.397798137901499	0.00996808953180161	NA	NA	NA	NA	rs34928562	-0.0927	0.001132
OAZ1	ENSG00000104904	-0.209136796263326	0.0053487432537734	rs2270048	ILMN_1773080	0.02543	0.009411	rs59572086	0.0843	0.0007112
OBSL1	ENSG00000124006	-0.216553505060372	0.00268935447911248	NA	NA	NA	NA	rs76900548	0.279	0.0005615
OCA2	ENSG00000104044	-0.429523229190236	0.00215065723638736	rs4312267	ILMN_1746116	0.1789	0.009869	rs17737709	0.0891	0.001214
OCIAD1	ENSG00000109180	-0.277532578194532	0.00215069907176844	rs2354947	ILMN_2330495	-0.04893	0.00982	rs61758472	-0.0718	0.0008411
ODC1	ENSG00000115758	-0.278029591331721	8.08524096304729e-05	rs3755259	ILMN_1748591	-0.04703	0.06356	rs10929639	-0.0694	0.0003516
OGDHL	ENSG00000197444	-0.287353188449227	0.000843595212637017	rs7100934	ILMN_1714577	0.05039	0.1287	rs72789102	0.1374	0.0011
OGFOD1	ENSG00000087263	-0.281974252007678	0.00080610954385374	rs1012075	ILMN_1677953	-0.04263	0.05077	rs41280888	0.3301	0.0008373
OGFOD3	ENSG00000181396	-0.288203124361035	0.000430274275855601	NA	NA	NA	NA	NA	NA	NA
OIP5-AS1	ENSG00000247556	-0.315359709557773	0.00039204486585408	NA	NA	NA	NA	rs55746684	0.1825	0.0004565
OLAH	ENSG00000152463	0.508826444390415	0.000393524616934572	NA	NA	NA	NA	rs11253615	-0.1175	0.001085
OLFM1	ENSG00000130558	-0.353945368462519	0.000249346750390073	rs562320	ILMN_1714709	-0.05331	0.01341	rs689266	0.072	1.502e-05
OLFM3	ENSG00000118733	-0.630392024075367	0.000896689670219654	rs1415094	ILMN_1729617	-0.2506	0.007678	rs2338972	0.0516	0.000884
OLFM4	ENSG00000102837	-0.371121534198898	0.00215041032461079	rs9568782	ILMN_2116877	-0.195	0.008135	rs148596861	0.2546	6.808e-05
OLMALINC	ENSG00000235823	0.267838064554807	0.00192027607451732	NA	NA	NA	NA	rs137913203	0.1598	0.001316
OPN4	ENSG00000122375	-0.566919706320813	0.000313336951123238	rs12359813	ILMN_2394106	-0.6513	9.104e-11	rs11201120	-0.0556	0.001469
OPRD1	ENSG00000116329	-0.623141306309377	0.00769840913863686	NA	NA	NA	NA	rs78664461	-0.2917	5.452e-05
OR10AC1	ENSG00000176510	-0.272587009661284	0.00993418068553925	NA	NA	NA	NA	rs10808026	-0.1393	1.417e-11
OR14I1	ENSG00000189181	-0.737277585658186	0.000403427968985263	rs2000390	ILMN_1705745	0.07337	0.3879	rs7525640	0.0713	0.0002988
OR1F1	ENSG00000168124	-0.522202090453609	0.00564237200018286	NA	NA	NA	NA	rs74977702	0.322	0.001492
OR1F2P	ENSG00000203581	-0.345660448327864	0.00938556772976386	NA	NA	NA	NA	rs74977702	0.322	0.001492
OR1H1P	ENSG00000228914	-0.497095427889219	0.00275368158615839	NA	NA	NA	NA	rs146791383	-0.2172	0.001182
OR2G6	ENSG00000188558	-0.35581066142692	0.00202295552778684	NA	NA	NA	NA	rs7525640	0.0713	0.0002988
OR7A5	ENSG00000188269	0.849375652740215	0.000207027042189501	rs2190686	ILMN_1711353	0.9919	3.165e-15	rs12982331	-0.0717	0.0003818
OR7C1	ENSG00000127530	0.457396172370001	0.00490468230463191	NA	NA	NA	NA	rs12982331	-0.0717	0.0003818
OR7E13P	ENSG00000197882	-0.534631521163106	0.000856605146608424	NA	NA	NA	NA	rs10792832	-0.1297	6.534e-16
OR7E14P	ENSG00000184669	0.520696403447413	2.59369241989085e-06	NA	NA	NA	NA	rs111300412	-0.3261	0.0008322
OR7E26P	ENSG00000228547	0.537539511430119	0.00180335832648089	NA	NA	NA	NA	rs11253615	-0.1175	0.001085
OR7E2P	ENSG00000255203	-0.356920837128674	0.00170171307832983	NA	NA	NA	NA	rs10792832	-0.1297	6.534e-16
OR7E7P	ENSG00000238228	-0.304137397565756	0.00872014757220481	NA	NA	NA	NA	rs111316182	0.2866	0.0003289
OR8S1	ENSG00000197376	-0.414094168229321	0.000165697505788684	NA	NA	NA	NA	rs10875851	-0.0585	0.0005135
OR9Q1	ENSG00000186509	-0.155397506513305	0.00566066088454584	NA	NA	NA	NA	rs79600045	0.225	0.001134
ORAOV1	ENSG00000149716	-0.180966779698305	0.00320369387656056	rs603965	ILMN_1762549	0.03415	0.0285	rs12421128	0.1807	3.684e-05
ORC3	ENSG00000135336	-0.341373306169754	0.00069381703133594	NA	NA	NA	NA	rs117395478	-0.2854	0.0002355
ORC6	ENSG00000091651	-0.230767835128073	0.0047635118623805	NA	NA	NA	NA	rs142078611	0.2514	0.0006737
ORM1	ENSG00000229314	0.783050466215829	1.39917222429155e-05	NA	NA	NA	NA	rs12551377	0.0637	0.0005539
ORM2	ENSG00000228278	0.284135964582576	0.00121523774900667	NA	NA	NA	NA	rs12551377	0.0637	0.0005539
OSBP2	ENSG00000184792	-0.263048756412913	0.00159082234031484	rs5753362	ILMN_1781966	-0.04905	0.04623	rs11703741	-0.2618	0.0004298
OSBPL10	ENSG00000144645	-0.350560867158637	0.00312802210796003	rs12487988	ILMN_1669497	-0.08097	0.01686	rs1344003	0.0669	9.233e-05
OSBPL5	ENSG00000021762	-0.227674547878643	0.00636702854578615	rs8813	ILMN_2307032	0.1572	3.108e-06	rs74791313	0.2869	0.001304
OSBPL6	ENSG00000079156	-0.247676240182316	0.0014129777045883	rs334051	ILMN_1756935	0.06829	0.0258	rs3770013	0.0721	0.0005352
OSCP1	ENSG00000116885	-0.279989799834126	0.00346899152129978	NA	NA	NA	NA	rs3918019	-0.664	0.0007929
OTOGL	ENSG00000165899	-0.458989574474175	0.00381041089677715	NA	NA	NA	NA	rs1527076	0.0861	0.0008032
OTUB1	ENSG00000167770	-0.328444828043733	0.000533725217121994	rs11231657	ILMN_1723871	-0.1024	0.05692	rs10792421	0.0641	6.683e-05
OTUD3	ENSG00000169914	-0.306468579564779	0.00159082234031484	NA	NA	NA	NA	rs9117	-0.0961	0.0006061
OTUD5	ENSG00000068308	-0.23411014078177	0.000554470291967956	NA	NA	NA	NA	NA	NA	NA
OVOL2	ENSG00000125850	-0.447769891565539	8.03854029980668e-05	rs4522678	ILMN_1724832	0.194	0.00504	rs6081165	-0.273	0.0001891
OVOS2	ENSG00000177359	-0.501103080735806	0.00706022996399281	NA	NA	NA	NA	NA	NA	NA
OXCT1	ENSG00000083720	-0.366396567052102	0.00401974916316222	rs7725264	ILMN_1813544	-0.03116	0.1351	rs141697102	0.2725	0.005619
OXCT1-AS1	ENSG00000248668	-0.629880946417039	0.00494082602319655	NA	NA	NA	NA	rs141697102	0.2725	0.005619
OXCT2	ENSG00000198754	-0.378008076254374	0.000214393128827734	rs6693076	ILMN_1653730	-0.1019	0.002919	rs61779834	0.0797	0.0002014
OXLD1	ENSG00000204237	-0.248446216605211	0.00729671157772256	NA	NA	NA	NA	rs12602143	0.636	1.354e-05
OXNAD1	ENSG00000154814	-0.273731420745574	0.00131133317660756	NA	NA	NA	NA	rs62243579	0.1937	0.0002079
P2RX2	ENSG00000187848	-0.521102720227712	0.000933387478877249	rs7294615	ILMN_2299450	-0.4825	5.862e-05	rs11610209	0.0779	0.001017
P2RX5	ENSG00000083454	-0.297047850933486	0.00877968123655216	NA	NA	NA	NA	rs11655630	0.0759	0.0008262
P2RX5-TAX1BP3	ENSG00000257950	-0.347305453575886	0.000969103402926462	NA	NA	NA	NA	rs11655630	0.0759	0.0008262
P2RX6	ENSG00000099957	-0.313136796689709	0.00485668932546834	NA	NA	NA	NA	rs2298428	-0.0844	7.283e-05
P2RX6P	ENSG00000206145	-0.316039948079266	0.00787734319597636	rs429738	ILMN_2112744	0.2025	0.001892	rs2298428	-0.0844	7.283e-05
P2RY14	ENSG00000174944	0.380589519278911	0.00280723520871143	rs1491978	ILMN_2342835	-0.2093	0.00133	rs13081253	-0.1865	0.0001298
P4HTM	ENSG00000178467	-0.25355064422994	0.00265053081146967	NA	NA	NA	NA	rs149446553	-0.4222	0.001028
PA2G4	ENSG00000170515	-0.201093745463563	0.000276349731714609	rs12831884	ILMN_1728984	-0.03246	0.3417	rs11171077	-0.0921	0.000122
PABPC1L2A	ENSG00000186288	-0.435771758387631	0.00727344870327467	NA	NA	NA	NA	NA	NA	NA
PABPC1L2B	ENSG00000184388	-0.398913525296597	0.00594060484902175	NA	NA	NA	NA	NA	NA	NA
PABPC4	ENSG00000090621	-0.125487519253359	0.00239006714383369	rs1180280	ILMN_1757343	-0.03613	0.05872	rs61779834	0.0797	0.0002014
PACSIN1	ENSG00000124507	-0.433715704467765	0.00012732868607515	rs2814982	ILMN_1751020	-0.1013	0.02046	rs2274154	0.0806	0.001375
PADI2	ENSG00000117115	0.351884075357002	1.45998345523602e-05	NA	NA	NA	NA	rs7550829	0.0876	0.0008656
PAFAH1B1	ENSG00000007168	-0.276959275929013	0.00949475923816288	rs7219019	ILMN_1722276	0.04513	0.06274	rs11655630	0.0759	0.0008262
PAK1	ENSG00000149269	-0.594915336149243	0.000260996443560088	rs7125798	ILMN_1767365	-0.04423	0.1689	rs1893306	-0.0735	3.351e-05
PAK3	ENSG00000077264	-0.67653290319053	0.00686153788041622	NA	NA	NA	NA	NA	NA	NA
PAK6	ENSG00000137843	-0.339948357086534	0.000981378182538083	rs11638662	ILMN_1708223	0.1119	0.007155	rs11858909	-0.0571	0.0002773
PALM2-AKAP2	ENSG00000157654	-0.5860331462422	0.00265053081146967	rs6477749	ILMN_2383591	0.1938	0.01074	rs13297364	0.0612	0.00065
PAM16	ENSG00000217930	-0.247817378410255	0.00190154166703862	NA	NA	NA	NA	rs17633346	-0.0999	0.001059
PAPSS2	ENSG00000198682	0.279489527149722	0.00679314986499438	rs7078010	ILMN_2410929	0.09948	0.05732	rs75199434	0.1842	0.0006777
PARD3B	ENSG00000116117	0.241484007307848	0.00143775019240776	NA	NA	NA	NA	rs76811477	0.4888	0.0001535
PARM1	ENSG00000169116	-0.532824633098109	0.00190287273389067	NA	NA	NA	NA	rs16850078	0.114	0.0003198
PART1	ENSG00000152931	-0.66303439936753	3.57157354969423e-06	rs6879253	ILMN_1724265	-0.2093	0.04485	rs72241386	0.1457	0.003345
PATJ	ENSG00000132849	-0.218168210421945	0.00829452629644683	NA	NA	NA	NA	rs115484269	-0.1478	0.0002797
PAX7	ENSG00000009709	-0.452305619793536	0.000658006489621182	NA	NA	NA	NA	rs9117	-0.0961	0.0006061
PAXBP1-AS1	ENSG00000238197	-0.325782480723417	3.97562261330602e-05	NA	NA	NA	NA	rs12482339	0.3652	1.614e-05
PBX3	ENSG00000167081	0.190478140074671	0.00671502090063854	rs13295318	ILMN_1810100	0.05576	0.01594	rs116919711	0.1654	0.002417
PBXIP1	ENSG00000163346	0.286705776188121	0.00522354473070058	rs4845681	ILMN_1814315	-0.03325	0.2154	rs12035356	0.2604	0.00156
PCAT19	ENSG00000267107	0.398972820212642	0.00665109079358766	NA	NA	NA	NA	rs60744864	0.1583	0.00137
PCBP1-AS1	ENSG00000179818	0.169421859374057	0.00140940199907356	NA	NA	NA	NA	rs4077467	0.12	0.0003402
PCCB	ENSG00000114054	-0.283206872991907	0.00295931389551201	rs684773	ILMN_1761010	-0.05451	0.02977	rs149591757	0.4477	0.001081
PCDH8	ENSG00000136099	-0.852675155563053	0.000199637904707245	rs9536274	ILMN_1740623	-0.2712	0.003777	rs148596861	0.2546	6.808e-05
PCDHA11	ENSG00000249158	-0.481665015099999	0.0040282310068656	NA	NA	NA	NA	rs3866876	0.0673	2.338e-05
PCDHA5	ENSG00000204965	-0.523500029736789	0.00263299121234109	rs56003	ILMN_1702205	-0.03908	0.228	rs3866876	0.0673	2.338e-05
PCDHA6	ENSG00000081842	-0.530868878232054	0.00755861721419802	NA	NA	NA	NA	rs3866876	0.0673	2.338e-05
PCDHAC2	ENSG00000243232	-0.622839319115928	0.000533764622729972	rs31874	ILMN_2373592	0.1253	0.01155	rs3866876	0.0673	2.338e-05
PCDHB14	ENSG00000120327	-0.231999993194433	0.00305240061153929	rs2472648	ILMN_1778327	0.0954	0.1489	rs3866876	0.0673	2.338e-05
PCDHB15	ENSG00000113248	-0.287804403238767	0.00489559769057195	NA	NA	NA	NA	rs3866876	0.0673	2.338e-05
PCDHB19P	ENSG00000262096	-0.278214480950688	0.00960716601020992	NA	NA	NA	NA	rs3866876	0.0673	2.338e-05
PCDHGA4	ENSG00000262576	-0.308161435174535	0.000900666432885347	rs7735993	ILMN_1674774	0.1712	0.006788	rs3866876	0.0673	2.338e-05
PCDHGC4	ENSG00000242419	-0.426261805310157	0.00147735854558699	rs397327	ILMN_1742538	-0.2212	0.009403	rs3866876	0.0673	2.338e-05
PCDHGC5	ENSG00000240764	-0.767596209661225	5.53059530794931e-05	rs2302103	ILMN_1767649	-0.08117	0.2678	rs3866876	0.0673	2.338e-05
PCED1B	ENSG00000179715	-0.303143337793935	0.00102262315847854	NA	NA	NA	NA	rs60053128	-0.3714	0.0001943
PCGF3	ENSG00000185619	-0.214277011541021	0.00973952072457225	NA	NA	NA	NA	rs13138250	-0.0927	0.0002352
PCOLCE	ENSG00000106333	0.31191828149873	9.7502109288041e-06	rs11765024	ILMN_1707070	0.08126	0.1577	rs7384878	-0.0839	2.947e-06
PCP4	ENSG00000183036	-0.447988728995219	0.00219572146543474	rs386095	ILMN_1682326	-0.1475	0.003767	rs145494149	0.2569	8.573e-05
PCP4L1	ENSG00000248485	-0.527678230497693	0.000786413015852198	NA	NA	NA	NA	rs10918859	-0.0657	0.001069
PCSK1	ENSG00000175426	-0.736299863241334	0.000746890401411431	rs261988	ILMN_2081813	0.08401	0.2391	rs78740770	0.1702	0.002564
PCSK1N	ENSG00000102109	-0.6825875503835	0.00390760151140985	NA	NA	NA	NA	NA	NA	NA
PCSK2	ENSG00000125851	-0.448491558631095	0.00147866971114077	NA	NA	NA	NA	rs2057244	-0.0583	0.0002562
PCSK6	ENSG00000140479	0.233660497876885	0.00883085989556589	rs1874274	ILMN_2292592	-0.1808	0.005507	rs113550916	0.2582	0.000518
PCYOX1L	ENSG00000145882	-0.584462279981056	4.72480498240041e-06	rs2042249	ILMN_1815951	0.117	0.0192	rs114031822	0.2416	0.0006795
PCYT2	ENSG00000185813	-0.195471928352289	0.00248536695326381	NA	NA	NA	NA	rs55997369	-0.2296	0.01258
PDCD11	ENSG00000148843	-0.13590394160646	0.00646504552528882	NA	NA	NA	NA	rs4919512	-0.0688	0.002218
PDCD2L	ENSG00000126249	-0.310160149397896	0.00180892515889157	rs2112824	ILMN_1706149	0.05696	0.02658	rs8101891	0.2086	0.000726
PDCD6	ENSG00000249915	-0.22369991184487	0.000200543722757318	rs2721020	ILMN_1733931	0.02709	0.04712	rs4957047	-0.1269	0.0002458
PDE1C	ENSG00000154678	0.208355824444332	0.00779774914267192	rs2284227	ILMN_1667225	0.2025	0.0004221	rs10272283	-0.0774	2.648e-05
PDE5A	ENSG00000138735	0.346299935687612	0.000957291047967744	rs2389891	ILMN_1810836	-0.0937	0.09301	rs80192401	0.1771	0.001456
PDE6D	ENSG00000156973	-0.18071555132771	0.00217003202565326	rs6710658	ILMN_1790680	-0.08642	0.002048	rs575696	0.0873	0.0003302
PDE6H	ENSG00000139053	-0.611292255298884	0.000115827598534581	rs2160535	ILMN_1702965	0.1673	0.004261	rs12824044	0.1661	0.0001557
PDE7A	ENSG00000205268	-0.194127868108523	0.00594060484902175	rs7010977	ILMN_2278819	0.1583	0.003276	rs148218343	-0.5035	7.774e-05
PDF	ENSG00000258429	-0.596637154543584	0.000951989280108314	NA	NA	NA	NA	rs16959146	0.1594	1.834e-05
PDGFRB	ENSG00000113721	0.274741498703825	3.43967949151946e-05	rs246391	ILMN_1815057	0.03529	0.01828	rs76506773	0.5394	0.0003715
PDHA1	ENSG00000131828	-0.228469773725323	0.000947252983411925	NA	NA	NA	NA	NA	NA	NA
